molecule_chembl_id,canonical_smiles,standard_type,standard_value,standard_units,assay_type
CHEMBL1241481,COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1NC(=O)OC(C)(C)C,IC50,170.0,nM,B
CHEMBL1241578,CC(C)n1nc(-c2ccc(Br)c(O)c2)c2c(N)ncnc21,IC50,550.0,nM,B
CHEMBL1081312,Nc1ncnc2c1c(-c1cnc3[nH]ccc3c1)nn2C1CCCC1,IC50,260.0,nM,B
CHEMBL1233882,CC(C)n1nc(-c2ccc3ncccc3c2)c2c(N)ncnc21,IC50,610.0,nM,B
CHEMBL1233881,COc1ccc(-c2nn(C3CCC3)c3ncnc(N)c23)cc1OC,IC50,2300.0,nM,B
CHEMBL1241674,CC(C)n1nc(-c2cc3cc(O)ccc3[nH]2)c2c(N)ncnc21,IC50,4400.0,nM,B
CHEMBL1241675,Nc1ncnc2c1c(-c1ccn3ccnc3c1)nn2C1CCCC1,IC50,12000.0,nM,B
CHEMBL1241767,Cc1ccccc1-n1c(Cn2nc(-c3cccc(O)c3)c3c(N)ncnc32)nc2cccc(C)c2c1=O,IC50,50000.0,nM,B
CHEMBL1230790,CC(C)n1nc(-c2cccc(O)c2)c2c(N)ncnc21,IC50,954.0,nM,B
CHEMBL1234815,Cn1nc(-c2ccc3ccccc3c2)c2c(N)ncnc21,IC50,388.0,nM,B
CHEMBL1241104,Nc1ncnc2[nH]nc(-c3ccccc3)c12,IC50,,,B
CHEMBL1241142,Cc1ccc(-c2n[nH]c3ncnc(N)c23)cc1,IC50,,,B
CHEMBL1241143,Cc1cccc(-c2n[nH]c3ncnc(N)c23)c1,IC50,,,B
CHEMBL1241144,Cc1ccccc1-c1n[nH]c2ncnc(N)c12,IC50,,,B
CHEMBL1241145,Cc1cccc(-c2n[nH]c3ncnc(N)c23)c1C,IC50,,,B
CHEMBL1241240,CC(C)(C)c1ccc(-c2n[nH]c3ncnc(N)c23)cc1,IC50,,,B
CHEMBL1241241,CC(C)n1nc(-c2ccc(O)cc2)c2c(N)ncnc21,IC50,922.0,nM,B
CHEMBL1241242,Nc1ncnc2[nH]nc(-c3cccc(O)c3)c12,IC50,,,B
CHEMBL1241269,CC(C)n1cc(-c2cccc(O)c2)c2c(N)ncnc21,IC50,,,B
CHEMBL1241942,CNc1ncnc2c1c(-c1cccc(O)c1)nn2C(C)C,IC50,,,B
CHEMBL1242024,Cc1cc(O)ccc1-c1nn(C(C)C)c2ncnc(N)c12,IC50,954.0,nM,B
CHEMBL1242025,Cc1ccc(-c2n[nH]c3ncnc(N)c23)cc1OCc1ccccc1,IC50,,,B
CHEMBL1241270,Cc1ccc(-c2n[nH]c3ncnc(N)c23)cc1O,IC50,12400.0,nM,B
CHEMBL1241271,Cc1ccc(-c2nn(C)c3ncnc(N)c23)cc1O,IC50,19000.0,nM,B
CHEMBL1242026,Cc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1O,IC50,663.0,nM,B
CHEMBL1242109,CCC(C)n1nc(-c2ccc(C)c(O)c2)c2c(N)ncnc21,IC50,1670.0,nM,B
CHEMBL1242110,CC(C)n1nc(-c2cccc(O)c2F)c2c(N)ncnc21,IC50,3720.0,nM,B
CHEMBL1242111,Nc1ncnc2c1c(-c1cccc(O)c1F)nn2C1CCCC1,IC50,1770.0,nM,B
CHEMBL1242198,CC(C)n1nc(-c2cc(O)cc(F)c2)c2c(N)ncnc21,IC50,576.0,nM,B
CHEMBL1242199,Nc1ncnc2c1c(-c1cc(O)cc(F)c1)nn2C1CCCC1,IC50,751.0,nM,B
CHEMBL1242200,COc1cc(Br)cc(-c2nn(C(C)C)c3ncnc(N)c23)c1,IC50,11000.0,nM,B
CHEMBL1242380,COc1ccc(-c2nn(C[C@H](C)CO)c3ncnc(N)c23)cc1OC,IC50,12000.0,nM,B
CHEMBL1242381,COc1ccc(-c2nn(C[C@@H](C)CO)c3ncnc(N)c23)cc1OC,IC50,18000.0,nM,B
CHEMBL1240553,COc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1OC,IC50,3300.0,nM,B
CHEMBL1242471,CCOc1ccc(-c2n[nH]c3ncnc(N)c23)cc1OC,IC50,100000.0,nM,B
CHEMBL1242472,CCOc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1OC,IC50,5950.0,nM,B
CHEMBL1242569,C=CCn1nc(-c2ccc(OCC)c(OC)c2)c2c(N)ncnc21,IC50,5080.0,nM,B
CHEMBL1240554,CCOc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1OC,IC50,1400.0,nM,B
CHEMBL1242659,CCOc1ccc(-c2nn(C3CCCCC3)c3ncnc(N)c23)cc1OC,IC50,1160.0,nM,B
CHEMBL1242660,COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)cc(OC)c1OC,IC50,5140.0,nM,B
CHEMBL1242751,COc1cccc(-c2nn(C(C)C)c3ncnc(N)c23)c1OC,IC50,3660.0,nM,B
CHEMBL1242752,CCOc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1OC,IC50,54200.0,nM,B
CHEMBL1242753,CCOc1cc(-c2nn(CCO)c3ncnc(N)c23)ccc1OC,IC50,8010.0,nM,B
CHEMBL1242846,COc1ncc(-c2nn(C(C)C)c3ncnc(N)c23)c(OC)n1,IC50,100000.0,nM,B
CHEMBL1242847,COc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1,IC50,4300.0,nM,B
CHEMBL1241355,Nc1ncnc2[nH]nc(-c3ccccc3O)c12,IC50,,,B
CHEMBL1242848,CC(C)n1nc(-c2ccc(N)c(O)c2)c2c(N)ncnc21,IC50,2120.0,nM,B
CHEMBL1241485,COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1N,IC50,3850.0,nM,B
CHEMBL1241486,COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1NC(C)CO,IC50,5320.0,nM,B
CHEMBL1241487,Nc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1O,IC50,33.0,nM,B
CHEMBL1241581,COc1cc(-c2nn(C3CCCC3)c3ncnc(N)c23)ccc1N,IC50,84.0,nM,B
CHEMBL1241356,Nc1ccc(-c2n[nH]c3ncnc(N)c23)cc1,IC50,,,B
CHEMBL1241357,Nc1cccc(-c2n[nH]c3ncnc(N)c23)c1,IC50,,,B
CHEMBL1241358,Nc1ncnc2[nH]nc(-c3ccc([N+](=O)[O-])cc3)c12,IC50,,,B
CHEMBL1241389,Nc1ncnc2[nH]nc(-c3cccc([N+](=O)[O-])c3)c12,IC50,,,B
CHEMBL1241582,CC(C)n1nc(-c2cccc(CO)c2)c2c(N)ncnc21,IC50,100000.0,nM,B
CHEMBL1241583,CC(C)n1nc(-c2cccc(CC#N)c2)c2c(N)ncnc21,IC50,17000.0,nM,B
CHEMBL1240545,CC(C)n1nc(-c2ccc(CC#N)cc2)c2c(N)ncnc21,IC50,13000.0,nM,B
CHEMBL1241679,CC(C)n1nc(-c2cccc(C#N)c2)c2c(N)ncnc21,IC50,100000.0,nM,B
CHEMBL1241680,CC(C)n1nc(-c2ccc(F)c(C#N)c2)c2c(N)ncnc21,IC50,100000.0,nM,B
CHEMBL1241771,CC(C)n1nc(-c2ccc(C#N)c(F)c2)c2c(N)ncnc21,IC50,8900.0,nM,B
CHEMBL1241772,CC(C)n1nc(-c2ccc(C#N)nc2)c2c(N)ncnc21,IC50,100000.0,nM,B
CHEMBL1241390,CC(C)n1nc(-c2cccnc2)c2c(N)ncnc21,IC50,100000.0,nM,B
CHEMBL1241391,CC(C)n1nc(-c2cncnc2)c2c(N)ncnc21,IC50,100000.0,nM,B
CHEMBL1241773,CC(=O)c1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1,IC50,12000.0,nM,B
CHEMBL1241860,CC(C)n1nc(-c2ccc(C=O)c(F)c2)c2c(N)ncnc21,IC50,9000.0,nM,B
CHEMBL1241861,CC(C)n1nc(-c2cc(F)c(C=O)c(F)c2)c2c(N)ncnc21,IC50,10000.0,nM,B
CHEMBL1241862,CC(C)n1nc(-c2ccc(C(N)=O)c(Cl)c2)c2c(N)ncnc21,IC50,100000.0,nM,B
CHEMBL1241946,CC(=O)c1cccc(-c2nn(C(C)C)c3ncnc(N)c23)c1,IC50,2800.0,nM,B
CHEMBL1241439,CC(C)n1nc(-c2cc(C=O)co2)c2c(N)ncnc21,IC50,5960.0,nM,B
CHEMBL1241947,Cc1cc(-c2nn(C(C)C)c3ncnc(N)c23)sc1C=O,IC50,9900.0,nM,B
CHEMBL1241948,CC(C)n1nc(-c2cccc(NS(C)(=O)=O)c2)c2c(N)ncnc21,IC50,100000.0,nM,B
CHEMBL1242030,CC(C)n1nc(-c2ccc(NS(C)(=O)=O)cc2)c2c(N)ncnc21,IC50,12800.0,nM,B
CHEMBL1242031,CC(C)n1nc(-c2cccc(S(N)(=O)=O)c2)c2c(N)ncnc21,IC50,100000.0,nM,B
CHEMBL1242032,CC(C)n1nc(-c2ccc(S(N)(=O)=O)cc2)c2c(N)ncnc21,IC50,100000.0,nM,B
CHEMBL1242115,CC(C)n1nc(-c2cccc(C(=O)NC3=NCCS3)c2)c2c(N)ncnc21,IC50,579.0,nM,B
CHEMBL1242116,Nc1ncnc2[nH]nc(-c3ccc(NC(=O)c4ccc(-c5ccccc5)cc4)cc3)c12,IC50,,,B
CHEMBL1242204,Nc1ncnc2[nH]nc(-c3ccc(Oc4ccccc4)cc3)c12,IC50,,,B
CHEMBL1242205,Nc1ncnc2[nH]nc(-c3cccc(Oc4ccccc4)c3)c12,IC50,,,B
CHEMBL1242206,Cn1nc(-c2ccc(OCc3ccccc3)cc2)c2c(N)ncnc21,IC50,,,B
CHEMBL1242291,Nc1ncnc2[nH]nc(-c3cccc(OCc4ccccc4)c3)c12,IC50,,,B
CHEMBL1242292,Nc1ncnc2[nH]nc(-c3cccc(OCc4c(Cl)cccc4Cl)c3)c12,IC50,,,B
CHEMBL1242382,Nc1ncnc2c1c(-c1ccc3ccccc3c1)nn2CCc1ccccc1,IC50,,,B
CHEMBL1242383,NC(=O)Cn1nc(-c2ccc3ccccc3c2)c2c(N)ncnc21,IC50,,,B
CHEMBL1242473,Nc1ncnc2c1c(-c1ccc3ccccc3c1)nn2CC1CC1,IC50,,,B
CHEMBL1242474,CC(C)CCn1nc(-c2ccc3ccccc3c2)c2c(N)ncnc21,IC50,,,B
CHEMBL1241580,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2C1CCC1,IC50,1150.0,nM,B
CHEMBL1241676,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2C1CCCC1,IC50,67.0,nM,B
CHEMBL1241677,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2[C@@H]1CCNC1,IC50,12400.0,nM,B
CHEMBL1241678,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2[C@H]1CCOC1,IC50,1580.0,nM,B
CHEMBL1241768,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2[C@@H]1CCOC1,IC50,1400.0,nM,B
CHEMBL1241769,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CC1CCCN1,IC50,9380.0,nM,B
CHEMBL1241770,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CC1CCNC1,IC50,2010.0,nM,B
CHEMBL1241858,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CC1CCCNC1,IC50,2720.0,nM,B
CHEMBL1241859,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CC1CCNCC1,IC50,100000.0,nM,B
CHEMBL1241943,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CCC1CCCNC1,IC50,20500.0,nM,B
CHEMBL1241944,CC(C)n1nc(-c2ccc(C#N)c(O)c2)c2c(N)ncnc21,IC50,2600.0,nM,B
CHEMBL1241945,CC(C)n1nc(-c2ccc(O)c(F)c2)c2c(N)ncnc21,IC50,1040.0,nM,B
CHEMBL1242027,COc1cc(F)c(-c2nn(C(C)C)c3ncnc(N)c23)cc1F,IC50,10200.0,nM,B
CHEMBL1242028,CC(C)n1nc(-c2cc(F)c(O)cc2F)c2c(N)ncnc21,IC50,6900.0,nM,B
CHEMBL1242029,COc1cccc(-c2nn(C(C)C)c3ncnc(N)c23)c1,IC50,1400.0,nM,B
CHEMBL1242112,COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1O,IC50,908.0,nM,B
CHEMBL1241300,COc1ccc(-c2n[nH]c3ncnc(N)c23)cc1O,IC50,100000.0,nM,B
CHEMBL1241301,COc1ccc(-c2nn(C)c3ncnc(N)c23)cc1O,IC50,100000.0,nM,B
CHEMBL1242113,CCn1nc(-c2ccc(OC)c(O)c2)c2c(N)ncnc21,IC50,6450.0,nM,B
CHEMBL1242114,COc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1O,IC50,2190.0,nM,B
CHEMBL1242201,COc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1O,IC50,437.0,nM,B
CHEMBL1242202,COc1ccc(-c2nn(C3CCC(C)C3)c3ncnc(N)c23)cc1O,IC50,270.0,nM,B
CHEMBL1242203,COc1ccc(-c2nn(C3CNC3)c3ncnc(N)c23)cc1O,IC50,17000.0,nM,B
CHEMBL1242288,COc1ccc(-c2nn([C@@H]3CCNC3)c3ncnc(N)c23)cc1O,IC50,12600.0,nM,B
CHEMBL1242289,CCOc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1O,IC50,768.0,nM,B
CHEMBL1242290,COc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1OC,IC50,3020.0,nM,B
CHEMBL1242379,COc1ccc(-c2nn(C(C)(C)C)c3ncnc(N)c23)cc1OC,IC50,6340.0,nM,B
CHEMBL1242570,Nc1ncnc2c1c(-c1ccc3ccccc3c1)nn2C/C=C/c1ccccc1,IC50,,,B
CHEMBL1242571,C#CCn1nc(-c2ccc3ccccc3c2)c2c(N)ncnc21,IC50,,,B
CHEMBL1242661,CCOc1ccc2cc(-c3nn(C)c4ncnc(N)c34)ccc2c1,IC50,21000.0,nM,B
CHEMBL1242662,CC(C)n1nc(-c2ccc3cc(O)ccc3c2)c2c(N)ncnc21,IC50,88.0,nM,B
CHEMBL1242663,CC(C)n1nc(-c2cc3ccccc3nc2Cl)c2c(N)ncnc21,IC50,100000.0,nM,B
CHEMBL1242754,CC(C)n1nc(-c2cnc3ccccc3c2)c2c(N)ncnc21,IC50,1000.0,nM,B
CHEMBL1242755,Nc1ncnc2c1c(-c1cnc3ccccc3c1)nn2C1CCCC1,IC50,540.0,nM,B
CHEMBL1242756,Cn1nc(-c2ccc3ncccc3c2)c2c(N)ncnc21,IC50,34000.0,nM,B
CHEMBL1242849,Cn1nc(-c2cccc(-c3ccccc3)c2)c2c(N)ncnc21,IC50,,,B
CHEMBL1242850,Nc1ncnc2[nH]nc(-c3ccc(-c4ccccc4)cc3)c12,IC50,,,B
CHEMBL1241440,Nc1ncnc2[nH]nc(C3CCc4ccccc4C3)c12,IC50,,,B
CHEMBL1241441,Nc1ncnc2[nH]nc(-c3ccc4ccccc4c3)c12,IC50,,,B
CHEMBL1242851,CCn1nc(-c2ccc3ccccc3c2)c2c(N)ncnc21,IC50,,,B
CHEMBL1241488,C=CCn1nc(-c2ccc3ccccc3c2)c2c(N)ncnc21,IC50,,,B
CHEMBL1241489,CC(C)n1nc(-c2ccc3ccccc3c2)c2c(N)ncnc21,IC50,,,B
CHEMBL1231371,CC(C)(C)n1nc(-c2ccc3ccccc3c2)c2c(N)ncnc21,IC50,,,B
CHEMBL1241584,Nc1ncnc2c1c(-c1ccc3ccccc3c1)nn2C1CCCC1,IC50,,,B
CHEMBL1241585,Nc1ncnc2c1c(-c1ccc3ccccc3c1)nn2Cc1ccccc1,IC50,,,B
CHEMBL1241681,Nc1ncnc2c1c(-c1ccc3ncccc3c1)nn2C1CCCC1,IC50,2100.0,nM,B
CHEMBL1241682,Cc1ccc2cc(-c3nn(C(C)C)c4ncnc(N)c34)ccc2n1,IC50,100000.0,nM,B
CHEMBL1241683,CC(C)n1nc(-c2ccc3nc(Cl)ccc3c2)c2c(N)ncnc21,IC50,100000.0,nM,B
CHEMBL1241774,CC(C)n1nc(-c2ccc3nccnc3c2)c2c(N)ncnc21,IC50,18000.0,nM,B
CHEMBL1241775,CC(C)n1nc(-c2cnc3nccnc3c2)c2c(N)ncnc21,IC50,70000.0,nM,B
CHEMBL1241776,CC(C)n1nc(-c2ccc3nc[nH]c(=O)c3c2)c2c(N)ncnc21,IC50,7400.0,nM,B
CHEMBL1241863,CC(C)n1nc(-c2ccc3[nH]c(=O)ccc3c2)c2c(N)ncnc21,IC50,6700.0,nM,B
CHEMBL1241864,Nc1ncnc2c1c(-c1ccc3[nH]c(=O)ccc3c1)nn2C1CCCC1,IC50,1400.0,nM,B
CHEMBL1241949,CC(C)n1nc(-c2ccc3nc(N)ccc3c2)c2c(N)ncnc21,IC50,12000.0,nM,B
CHEMBL1241950,CC(C)n1nc(-c2ccc3nc(NN)ccc3c2)c2c(N)ncnc21,IC50,7000.0,nM,B
CHEMBL1242033,CC(C)n1nc(-c2ccc3nccc(NC(=O)OC(C)(C)C)c3c2)c2c(N)ncnc21,IC50,100000.0,nM,B
CHEMBL1242034,CC(C)n1nc(-c2ccc3nccc(N)c3c2)c2c(N)ncnc21,IC50,100000.0,nM,B
CHEMBL1242117,Cn1nc(-c2ccc3occc(=O)c3c2)c2c(N)ncnc21,IC50,10000.0,nM,B
CHEMBL1242118,CC(C)n1nc(-c2ccc3occc(=O)c3c2)c2c(N)ncnc21,IC50,29000.0,nM,B
CHEMBL1242119,Nc1ncnc2c1c(-c1ccc3occc(=O)c3c1)nn2C1CCCC1,IC50,100000.0,nM,B
CHEMBL1242207,CC(C)n1nc(-c2ccc3cnccc3c2)c2c(N)ncnc21,IC50,25000.0,nM,B
CHEMBL1242208,CC(C)n1nc(-c2ccc3ccncc3c2)c2c(N)ncnc21,IC50,100000.0,nM,B
CHEMBL1242209,Cc1ccc2ccc(-c3nn(C(C)C)c4ncnc(N)c34)cc2n1,IC50,18000.0,nM,B
CHEMBL1240565,Cn1nc(-c2cnc3[nH]ccc3c2)c2c(N)ncnc21,IC50,15000.0,nM,B
CHEMBL1242293,CC(C)n1nc(-c2cnc3[nH]ccc3c2)c2c(N)ncnc21,IC50,380.0,nM,B
CHEMBL1242294,CC(C)n1nc(-c2ccc3[nH]ccc3c2)c2c(N)ncnc21,IC50,176.0,nM,B
CHEMBL1242295,Nc1ncnc2c1c(-c1ccc3[nH]ccc3c1)nn2C1CCCC1,IC50,734.0,nM,B
CHEMBL1242384,CC(C)n1nc(-c2ccc3c(ccn3C)c2)c2c(N)ncnc21,IC50,955.0,nM,B
CHEMBL1242385,Cn1ccc2cc(-c3nn(C4CCCC4)c4ncnc(N)c34)ccc21,IC50,539.0,nM,B
CHEMBL1242386,CC(C)n1nc(-c2ccc3[nH]ncc3c2)c2c(N)ncnc21,IC50,1100.0,nM,B
CHEMBL1242475,Nc1ncnc2c1c(-c1ccc3[nH]ncc3c1)nn2C1CCCC1,IC50,571.0,nM,B
CHEMBL1242476,CC(C)n1nc(-c2ccc3c(N)n[nH]c3c2)c2c(N)ncnc21,IC50,207.0,nM,B
CHEMBL1242477,CC(C)n1nc(-c2ccc3cn[nH]c3c2)c2c(N)ncnc21,IC50,2500.0,nM,B
CHEMBL1242572,Nc1ncnc2c1c(-c1ccc3cn[nH]c3c1)nn2C1CCCC1,IC50,760.0,nM,B
CHEMBL1242573,CC(C)n1nc(-c2cc(F)c3cn[nH]c3c2)c2c(N)ncnc21,IC50,1200.0,nM,B
CHEMBL1240566,Cn1nc(-c2ccc3cc[nH]c3c2)c2c(N)ncnc21,IC50,2900.0,nM,B
CHEMBL1242574,CC(C)n1nc(-c2ccc3cc[nH]c3c2)c2c(N)ncnc21,IC50,220.0,nM,B
CHEMBL1242664,Nc1ncnc2c1c(-c1ccc3cc[nH]c3c1)nn2C1CCCC1,IC50,85.0,nM,B
CHEMBL1242665,CC(C)n1nc(-c2ccn3ccnc3c2)c2c(N)ncnc21,IC50,45000.0,nM,B
CHEMBL1242666,CC(C)n1nc(-c2ccc3c(C=O)c[nH]c3c2)c2c(N)ncnc21,IC50,638.0,nM,B
CHEMBL1242757,CC(C)n1nc(-c2cccc3[nH]ccc23)c2c(N)ncnc21,IC50,4600.0,nM,B
CHEMBL1242758,Nc1ncnc2c1c(-c1cccc3[nH]ccc13)nn2C1CCCC1,IC50,1400.0,nM,B
CHEMBL1242852,CC(C)n1nc(-c2ccc3c(ccn3C(=O)OC(C)(C)C)c2)c2c(N)ncnc21,IC50,179.0,nM,B
CHEMBL1242853,CC(C)(C)OC(=O)n1ccc2cc(-c3nn(C4CCCC4)c4ncnc(N)c34)ccc21,IC50,391.0,nM,B
CHEMBL1241490,CC(C)n1nc(-c2ccc3occc3c2)c2c(N)ncnc21,IC50,964.0,nM,B
CHEMBL1241491,Nc1ncnc2c1c(-c1ccc3occc3c1)nn2C1CCCC1,IC50,575.0,nM,B
CHEMBL1241492,CC(C)n1nc(-c2ccc3nonc3c2)c2c(N)ncnc21,IC50,8300.0,nM,B
CHEMBL1241586,CC(C)n1nc(-c2ccc3[nH]c(=O)[nH]c3c2)c2c(N)ncnc21,IC50,937.0,nM,B
CHEMBL1241587,CC(C)n1nc(-c2ccc3c(c2)CCO3)c2c(N)ncnc21,IC50,5000.0,nM,B
CHEMBL1240567,Nc1ncnc2[nH]nc(-c3ccc4c(c3)OCO4)c12,IC50,,,B
CHEMBL1241588,CC(C)n1nc(-c2ccc3c(c2)OCCO3)c2c(N)ncnc21,IC50,15000.0,nM,B
CHEMBL1240594,Cn1nc(-c2cc3ccccc3s2)c2c(N)ncnc21,IC50,,,B
CHEMBL1241684,CC(C)n1nc(-c2cc3cc(C=O)ccc3s2)c2c(N)ncnc21,IC50,100000.0,nM,B
CHEMBL939,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,IC50,1.0,nM,B
CHEMBL5416410,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1.O,IC50,20.0,nM,B
CHEMBL535,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,IC50,18000.0,nM,B
CHEMBL1336,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,IC50,50000.0,nM,B
CHEMBL288441,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,IC50,491.0,nM,B
CHEMBL5416410,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1.O,IC50,322.0,nM,B
CHEMBL288441,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,IC50,53.0,nM,B
CHEMBL201307,COc1cc2c(Nc3ncc(CC(=O)Nc4cccc(F)c4)s3)ncnc2cc1OCCCN1CCC(CO)CC1,IC50,800.0,nM,B
CHEMBL1242482,O=C(O)c1ccc(C(=O)/C(=C\c2ccc(F)c([N+](=O)[O-])c2)SCc2ccc(Br)cc2)cc1,IC50,20000.0,nM,B
CHEMBL499344,Nc1nc(Nc2cccc(Br)c2)c2cc(Cc3ccccc3)[nH]c2n1,IC50,1670.0,nM,B
CHEMBL1095464,Cc1ccccc1Cc1cc2c(Nc3cccc(Br)c3)nc(N)nc2[nH]1,IC50,9190.0,nM,B
CHEMBL1095465,COc1ccc(OC)c(Cc2cc3c(Nc4cccc(Br)c4)nc(N)nc3[nH]2)c1,IC50,12620.0,nM,B
CHEMBL1254199,CN(c1cccc(Br)c1)c1nc(N)nc2[nH]c(Cc3ccccc3)cc12,IC50,53100.0,nM,B
CHEMBL1254285,Cn1c(Cc2ccccc2)cc2c(Nc3cccc(Br)c3)nc(N)nc21,IC50,200000.0,nM,B
CHEMBL1254286,CN(c1cccc(Br)c1)c1nc(N)nc2c1cc(Cc1ccccc1)n2C,IC50,253600.0,nM,B
CHEMBL1254363,Cc1ccccc1Cc1cc2c(N(C)c3cccc(Br)c3)nc(N)nc2[nH]1,IC50,31200.0,nM,B
CHEMBL1254364,Cc1ccccc1Cc1cc2c(Nc3cccc(Br)c3)nc(N)nc2n1C,IC50,12800.0,nM,B
CHEMBL1254443,Cc1ccccc1Cc1cc2c(N(C)c3cccc(Br)c3)nc(N)nc2n1C,IC50,1200.0,nM,B
CHEMBL1254444,COc1ccc(OC)c(Cc2cc3c(N(C)c4cccc(Br)c4)nc(N)nc3[nH]2)c1,IC50,143500.0,nM,B
CHEMBL1254522,COc1ccc(OC)c(Cc2cc3c(Nc4cccc(Br)c4)nc(N)nc3n2C)c1,IC50,200000.0,nM,B
CHEMBL1254523,COc1ccc(OC)c(Cc2cc3c(N(C)c4cccc(Br)c4)nc(N)nc3n2C)c1,IC50,500.0,nM,B
CHEMBL29197,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,IC50,230.0,nM,B
CHEMBL553,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,IC50,1200.0,nM,B
CHEMBL535,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,IC50,172100.0,nM,B
CHEMBL1254007,Cn1ccc2ncnc(Oc3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)c(F)c3)c21,IC50,10000.0,nM,B
CHEMBL1258821,Cc1[nH]nc2c1N=C(c1ccccc1Cl)c1cc([N+](=O)[O-])ccc1N2,IC50,10000.0,nM,B
CHEMBL1257795,N#Cc1ccc2c(c1)C(c1ccccc1F)=Nc1c[nH]nc1N2,IC50,10900.0,nM,B
CHEMBL1257911,Nc1ccc2c(c1)C(c1ccccc1Cl)=Nc1c[nH]nc1N2,IC50,989.0,nM,B
CHEMBL1257912,CC(=O)Nc1ccc2c(c1)C(c1ccccc1Cl)=Nc1c[nH]nc1N2,IC50,726.0,nM,B
CHEMBL1258913,O=C(Nc1n[nH]c2cc(C(=O)N[C@H](CN3CCCC3)c3ccccc3)sc12)c1ccc(N2CCOCC2)cc1,IC50,10000.0,nM,B
CHEMBL553,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,IC50,51.0,nM,B
CHEMBL554,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,IC50,433.0,nM,B
CHEMBL249295,CN1CCN([C@H]2C[C@@H](c3nc(-c4ccc5ccc(-c6ccccc6)nc5c4)c4c(N)nccn43)C2)CC1,IC50,30000.0,nM,B
CHEMBL1257998,CN1CCN([C@H]2CC[C@H](n3nc(-c4ccc(Nc5nc6cccc(Cl)c6o5)cc4)c4c(N)ncnc43)CC2)CC1,IC50,2300.0,nM,B
CHEMBL1256432,CN1CCN([C@H]2CC[C@H](n3nc(-c4ccc(Nc5nc6cccc(Cl)c6o5)c(F)c4)c4c(N)ncnc43)CC2)CC1,IC50,2880.0,nM,B
CHEMBL1270399,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc([C@@H](C)N3C[C@@H](C)O[C@@H](C)C3)ns2)n1,IC50,10.0,nM,B
CHEMBL1271950,OC[C@@H](Nc1ncnc2sc3c(c12)CCCC3)c1ccccc1,IC50,720.0,nM,B
